category,instance_path
IfcCurtainWall,H:\BIMCompNet\Theater\IfcCurtainWall\12_IfcCurtainWall_98
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_7127
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_30714
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_1665
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_21251
IfcWall,H:\BIMCompNet\Museum\IfcWall\7_IfcWall_29
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_3621
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_3198
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_5956
IfcSlab,H:\BIMCompNet\Villa\IfcSlab\13_IfcSlab_1049
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_339
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_13329
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_5401
IfcCableCarrierSegment,H:\BIMCompNet\Hotels\IfcCableCarrierSegment\3_IfcCableCarrierSegment_729
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_2165
IfcPipeFitting,H:\BIMCompNet\PublicBuilding\IfcPipeFitting\9_IfcPipeFitting_894
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_128
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_4291
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_75
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_6511
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_866
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_944
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_4901
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_117
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_4492
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_4810
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4463
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_4
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_23124
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_53
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_1758
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_26506
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_5803
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1043
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_240
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_372
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_2631
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_1778
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_426
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_7979
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_3735
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_7976
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_14123
IfcColumn,H:\BIMCompNet\Villa\IfcColumn\13_IfcColumn_192
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_975
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_3864
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_1864
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_566
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_6261
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_1818
IfcCableCarrierSegment,H:\BIMCompNet\Hotels\IfcCableCarrierSegment\3_IfcCableCarrierSegment_380
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2599
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_7861
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_1044
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_6591
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_5762
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_3368
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_25377
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_376
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_3669
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1701
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_4208
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_1567
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_2667
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_3549
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_18625
IfcWall,H:\BIMCompNet\Metro\IfcWall\6_IfcWall_5323
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_999
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_697
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_6907
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_151
IfcCurtainWall,H:\BIMCompNet\EquipmentRoom\IfcCurtainWall\0_IfcCurtainWall_52
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_3389
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_876
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_4728
IfcRailing,H:\BIMCompNet\FactoryBuilding\IfcRailing\1_IfcRailing_108
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_156
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1102
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_2586
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_7089
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_11678
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_513
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_2907
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_3324
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_19116
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_1825
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_499
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_423
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_42742
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_421
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_747
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_30847
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_10169
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_3521
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_1637
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_727
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_1319
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_3213
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_3873
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_8145
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_4911
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_109
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_5888
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_4399
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_2396
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_258
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1488
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_4067
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_673
IfcCurtainWall,H:\BIMCompNet\Theater\IfcCurtainWall\12_IfcCurtainWall_135
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_916
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_45
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_4062
IfcStairFlight,H:\BIMCompNet\PublicBuilding\IfcStairFlight\9_IfcStairFlight_255
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_3669
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_289
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4683
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_45346
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_400
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_835
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_1439
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_7948
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_438
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_4233
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_915
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_3983
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_74
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_17247
IfcPipeFitting,H:\BIMCompNet\School\IfcPipeFitting\11_IfcPipeFitting_468
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_10172
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_0
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_27484
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_779
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_31798
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_26436
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_783
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_4763
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_650
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_571
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_699
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_6814
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_5372
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_682
IfcSlab,H:\BIMCompNet\Hotels\IfcSlab\3_IfcSlab_964
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_3322
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_72
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_6753
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_499
IfcDuctSegment,H:\BIMCompNet\PublicBuilding\IfcDuctSegment\9_IfcDuctSegment_8955
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_159
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_313
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_111376
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_1092
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_5655
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_1847
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_6661
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_1023
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_9064
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_38388
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_2921
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_12865
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_952
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_109
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_6028
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2997
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_14576
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_1483
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_1131
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_2550
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_2054
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_1104
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_5296
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_6461
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_34
IfcDuctFitting,H:\BIMCompNet\Hotels\IfcDuctFitting\3_IfcDuctFitting_1729
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_664
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_8126
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_4567
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_8815
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_3979
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_1480
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1146
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_61509
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_578
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_638
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2600
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_2024
IfcPipeFitting,H:\BIMCompNet\Hotels\IfcPipeFitting\3_IfcPipeFitting_1044
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_2322
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_20131
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_3681
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_33749
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_2740
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_283
IfcWall,H:\BIMCompNet\Layout\IfcWall\4_IfcWall_4104
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_5121
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_301
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7361
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_14
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_258
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_4283
IfcRailing,H:\BIMCompNet\Hotels\IfcRailing\3_IfcRailing_21
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_2701
IfcDuctFitting,H:\BIMCompNet\Theater\IfcDuctFitting\12_IfcDuctFitting_339
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_5161
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_5156
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_12299
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_959
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_2717
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_509
IfcBeam,H:\BIMCompNet\FactoryBuilding\IfcBeam\1_IfcBeam_593
IfcPipeSegment,H:\BIMCompNet\ResidentialBuilding\IfcPipeSegment\10_IfcPipeSegment_16274
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_3505
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_19
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_120
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_19732
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_43295
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_174
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_116
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4303
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_1160
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_147
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_12535
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_4436
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_2319
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_6671
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_6078
IfcDuctSegment,H:\BIMCompNet\PublicBuilding\IfcDuctSegment\9_IfcDuctSegment_6226
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_2976
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_305
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1072
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_34705
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_4645
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_3323
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_657
IfcStairFlight,H:\BIMCompNet\EquipmentRoom\IfcStairFlight\0_IfcStairFlight_63
IfcDuctFitting,H:\BIMCompNet\Hotels\IfcDuctFitting\3_IfcDuctFitting_1056
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_142303
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_2389
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_2938
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_126650
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_2732
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_6690
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_662
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_344
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_6587
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_8
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_17118
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_1712
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1712
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_13531
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_2252
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_9081
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_111
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_9545
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_1025
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_484
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_673
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_190
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_881
IfcColumn,H:\BIMCompNet\EquipmentRoom\IfcColumn\0_IfcColumn_243
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_3487
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_2329
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7576
IfcBeam,H:\BIMCompNet\Metro\IfcBeam\6_IfcBeam_2730
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_1547
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_22036
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_116
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_2270
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_4092
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_79361
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_826
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_228
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_796
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_10414
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_38454
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_9915
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_24925
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_2188
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_1317
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_21950
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1478
IfcWall,H:\BIMCompNet\Layout\IfcWall\4_IfcWall_1032
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_376
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_3093
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1889
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_3837
