category,instance_path
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_132
IfcWindow,H:\BIMCompNet\FactoryBuilding\IfcWindow\1_IfcWindow_54
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_496
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_111
IfcStair,H:\BIMCompNet\EquipmentRoom\IfcStair\0_IfcStair_53
IfcRamp,H:\BIMCompNet\School\IfcRamp\11_IfcRamp_14
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_36
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_603
IfcFooting,H:\BIMCompNet\OfficeBuilding\IfcFooting\8_IfcFooting_96
IfcRailing,H:\BIMCompNet\Metro\IfcRailing\6_IfcRailing_55
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_24791
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_15
IfcDamper,H:\BIMCompNet\Theater\IfcDamper\12_IfcDamper_43
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_15484
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_9219
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_501
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_331
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_19930
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_7925
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_1608
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2159
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_685
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_93
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4004
IfcDoor,H:\BIMCompNet\Villa\IfcDoor\13_IfcDoor_153
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_533
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_3564
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_76508
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_115
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_15
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_92
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_663
IfcElementComponent,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementPart\8_IfcBuildingElementPart_25
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_108
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_62
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_82
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_248
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_2933
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1208
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_777
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_142
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_204
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_200
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_290
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_558
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_127
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_0
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_635
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_253
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_1427
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_123
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_160
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_26400
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4842
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_101
IfcRoof,H:\BIMCompNet\OfficeBuilding\IfcRoof\8_IfcRoof_38
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_120
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_648
IfcStair,H:\BIMCompNet\ResidentialBuilding\IfcStair\10_IfcStair_8
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_230
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_22835
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_19662
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_93477
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_506
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_2065
IfcEnergyConversionDevice,H:\BIMCompNet\EquipmentRoom\IfcHeatExchanger\0_IfcHeatExchanger_3
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1007
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_57
IfcBeam,H:\BIMCompNet\EquipmentRoom\IfcBeam\0_IfcBeam_682
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_364
IfcDuctFitting,H:\BIMCompNet\Hotels\IfcDuctFitting\3_IfcDuctFitting_248
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_63
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1093
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_259
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_9396
IfcStairFlight,H:\BIMCompNet\Metro\IfcStairFlight\6_IfcStairFlight_179
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_655
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5206
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_151
IfcFlowMovingDevice,H:\BIMCompNet\Malls\IfcFlowMovingDevice\5_IfcFlowMovingDevice_8
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_4375
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_86
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowMeter\0_IfcFlowMeter_15
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_14201
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1194
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_18306
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_5608
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_4399
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_506
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_146
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_48
IfcRoof,H:\BIMCompNet\Museum\IfcRoof\7_IfcRoof_18
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_3187
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1154
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_161
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_195
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_400
IfcFooting,H:\BIMCompNet\Metro\IfcFooting\6_IfcFooting_70
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_2985
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_291
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_7703
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_138
IfcRoof,H:\BIMCompNet\Theater\IfcRoof\12_IfcRoof_3
IfcDoor,H:\BIMCompNet\FactoryBuilding\IfcDoor\1_IfcDoor_78
IfcRailing,H:\BIMCompNet\FactoryBuilding\IfcRailing\1_IfcRailing_131
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_831
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_10
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_534
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_227
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_1083
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_39
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_186
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_1394
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_8093
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_327
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_7163
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_19
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_1417
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_22
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_669
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_88
IfcRoof,H:\BIMCompNet\FactoryBuilding\IfcRoof\1_IfcRoof_38
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_2765
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_20
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_133
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_58
IfcStairFlight,H:\BIMCompNet\Metro\IfcStairFlight\6_IfcStairFlight_107
IfcMember,H:\BIMCompNet\Malls\IfcMember\5_IfcMember_38
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_307
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_376
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_18
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_1282
IfcSanitaryTerminal,H:\BIMCompNet\EquipmentRoom\IfcSanitaryTerminal\0_IfcSanitaryTerminal_29
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_2801
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_165
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_1222
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_659
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_184
IfcRoof,H:\BIMCompNet\FactoryBuilding\IfcRoof\1_IfcRoof_47
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_682
IfcMember,H:\BIMCompNet\Malls\IfcMember\5_IfcMember_88
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_60
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_1092
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_857
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_103
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_430
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_658
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_29
IfcPlate,H:\BIMCompNet\Hospital\IfcPlate\2_IfcPlate_33
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_3879
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_188
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_884
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_567
IfcPlate,H:\BIMCompNet\Theater\IfcPlate\12_IfcPlate_3
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_7387
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_12820
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_16093
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_1289
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_610
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_36
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_1059
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_204
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_26648
IfcEnergyConversionDevice,H:\BIMCompNet\Metro\IfcEnergyConversionDevice\6_IfcEnergyConversionDevice_54
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_258
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_2753
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_11007
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_554
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_171
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_764
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_22
IfcDamper,H:\BIMCompNet\School\IfcDamper\11_IfcDamper_184
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_3275
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_6804
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_2137
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_28
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_184
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_18948
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_29
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_140
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_53
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_659
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_4572
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_18
IfcMember,H:\BIMCompNet\Metro\IfcMember\6_IfcMember_52
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_48
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_17799
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_13401
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_240
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_65
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_179
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_5330
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_180
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_25
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_64
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_158
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_168
IfcDoor,H:\BIMCompNet\Metro\IfcDoor\6_IfcDoor_89
IfcRailing,H:\BIMCompNet\ResidentialBuilding\IfcRailing\10_IfcRailing_51
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_3107
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_737
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_107
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_615
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_133
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_72
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_149
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_343
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_727
IfcDuctSilencer,H:\BIMCompNet\School\IfcDuctSilencer\11_IfcDuctSilencer_6
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_2327
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_449
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_115
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_995
IfcPipeFitting,H:\BIMCompNet\FactoryBuilding\IfcPipeFitting\1_IfcPipeFitting_493
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_4913
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5318
IfcPipeFitting,H:\BIMCompNet\Hotels\IfcPipeFitting\3_IfcPipeFitting_1151
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFan\2_IfcFan_2
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_95
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_316
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_4863
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_373
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_21984
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_6606
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_7355
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_11485
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_3
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_46493
IfcFlowController,H:\BIMCompNet\Hospital\IfcFlowMeter\2_IfcFlowMeter_3
IfcDoor,H:\BIMCompNet\ResidentialBuilding\IfcDoor\10_IfcDoor_23
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_10
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_104
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_174
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_218
IfcColumn,H:\BIMCompNet\EquipmentRoom\IfcColumn\0_IfcColumn_451
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_15319
IfcAirTerminal,H:\BIMCompNet\EquipmentRoom\IfcAirTerminal\0_IfcAirTerminal_57
IfcDoor,H:\BIMCompNet\FactoryBuilding\IfcDoor\1_IfcDoor_14
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_230
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_66
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1929
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_87
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_21
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcPump\2_IfcPump_14
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_227
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1354
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_308
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_11
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_64
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_767
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_705
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_60
IfcRoof,H:\BIMCompNet\Theater\IfcRoof\12_IfcRoof_15
IfcWindow,H:\BIMCompNet\Theater\IfcWindow\12_IfcWindow_0
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_74
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_220
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1170
IfcEnergyConversionDevice,H:\BIMCompNet\Metro\IfcCoil\6_IfcCoil_7
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_148
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_10631
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_435
IfcRoof,H:\BIMCompNet\OfficeBuilding\IfcRoof\8_IfcRoof_33
IfcSanitaryTerminal,H:\BIMCompNet\Metro\IfcSanitaryTerminal\6_IfcSanitaryTerminal_30
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_7
IfcWindow,H:\BIMCompNet\Hotels\IfcWindow\3_IfcWindow_12
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_7959
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_9623
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_225
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_646
IfcWindow,H:\BIMCompNet\Metro\IfcWindow\6_IfcWindow_12
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_17442
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_184
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1120
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_1
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_2728
IfcBeam,H:\BIMCompNet\Hotels\IfcBeam\3_IfcBeam_1375
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_785
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_32
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_45931
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_648
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_218
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_561
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_165
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_139719
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_29305
IfcWindow,H:\BIMCompNet\Hotels\IfcWindow\3_IfcWindow_41
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_5339
IfcRailing,H:\BIMCompNet\ResidentialBuilding\IfcRailing\10_IfcRailing_46
IfcRailing,H:\BIMCompNet\Hotels\IfcRailing\3_IfcRailing_160
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1315
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_118
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_210
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_276
IfcWindow,H:\BIMCompNet\PublicBuilding\IfcWindow\9_IfcWindow_16
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_7018
