category,instance_path
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_88
IfcDoor,H:\BIMCompNet\Metro\IfcDoor\6_IfcDoor_286
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_76
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_752
IfcBuildingElementProxy,H:\BIMCompNet\PublicBuilding\IfcBuildingElementProxy\9_IfcBuildingElementProxy_8
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_92
IfcFlowMovingDevice,H:\BIMCompNet\Malls\IfcFlowMovingDevice\5_IfcFlowMovingDevice_3
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_60
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_318
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_41
IfcEnergyConversionDevice,H:\BIMCompNet\Metro\IfcEnergyConversionDevice\6_IfcEnergyConversionDevice_49
IfcCableCarrierFitting,H:\BIMCompNet\Malls\IfcCableCarrierFitting\5_IfcCableCarrierFitting_470
IfcFireSuppressionTerminal,H:\BIMCompNet\ResidentialBuilding\IfcFireSuppressionTerminal\10_IfcFireSuppressionTerminal_1
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_144
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_9573
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_52
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_943
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_318
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_13
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_453
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_387
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_18
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_268
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_656
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_402
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_27
IfcFireSuppressionTerminal,H:\BIMCompNet\ResidentialBuilding\IfcFireSuppressionTerminal\10_IfcFireSuppressionTerminal_5
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_58
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_205
IfcFlowController,H:\BIMCompNet\School\IfcSwitchingDevice\11_IfcSwitchingDevice_2
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_7141
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_155
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_115
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_68
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_582
IfcRampFlight,H:\BIMCompNet\Theater\IfcRampFlight\12_IfcRampFlight_3
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_151
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_52426
IfcFlowStorageDevice,H:\BIMCompNet\Metro\IfcTank\6_IfcTank_2
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_188
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_69
IfcLightFixture,H:\BIMCompNet\Hospital\IfcLightFixture\2_IfcLightFixture_4
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_241
IfcSanitaryTerminal,H:\BIMCompNet\PublicBuilding\IfcSanitaryTerminal\9_IfcSanitaryTerminal_59
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_14
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_1542
IfcLightFixture,H:\BIMCompNet\ResidentialBuilding\IfcLightFixture\10_IfcLightFixture_7
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_79
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_54
IfcRailing,H:\BIMCompNet\Villa\IfcRailing\13_IfcRailing_4
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_19
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_2980
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_103
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_4023
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_31
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_3389
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_123
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_293
IfcStairFlight,H:\BIMCompNet\Metro\IfcStairFlight\6_IfcStairFlight_97
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_73
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_720
IfcEnergyConversionDevice,H:\BIMCompNet\EquipmentRoom\IfcEnergyConversionDevice\0_IfcEnergyConversionDevice_1
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_133
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_11256
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_58
IfcFireSuppressionTerminal,H:\BIMCompNet\Metro\IfcFireSuppressionTerminal\6_IfcFireSuppressionTerminal_60
IfcFlowStorageDevice,H:\BIMCompNet\School\IfcFlowStorageDevice\11_IfcFlowStorageDevice_7
IfcSlab,H:\BIMCompNet\Hotels\IfcSlab\3_IfcSlab_245
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_3
IfcFireSuppressionTerminal,H:\BIMCompNet\Metro\IfcFireSuppressionTerminal\6_IfcFireSuppressionTerminal_44
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_636
IfcEnergyConversionDevice,H:\BIMCompNet\Metro\IfcCoil\6_IfcCoil_6
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_70
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_131
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_150
IfcFireSuppressionTerminal,H:\BIMCompNet\EquipmentRoom\IfcFireSuppressionTerminal\0_IfcFireSuppressionTerminal_6
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_249
IfcFurnishingElement,H:\BIMCompNet\OfficeBuilding\IfcFurniture\8_IfcFurniture_52
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_27
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_2412
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_443
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_19362
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_90
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_168
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_476
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_4394
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_21
IfcFilter,H:\BIMCompNet\PublicBuilding\IfcFilter\9_IfcFilter_2
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_55
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_103
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_309
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_53
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_760
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_17
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_6
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_47
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_12952
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_3026
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_135
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_22
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_10320
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_517
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_41
IfcDistributionControlElement,H:\BIMCompNet\Metro\IfcFlowInstrument\6_IfcFlowInstrument_2
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6957
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_32
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcSwitchingDevice\0_IfcSwitchingDevice_17
IfcLightFixture,H:\BIMCompNet\Hospital\IfcLightFixture\2_IfcLightFixture_11
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_33765
IfcDistributionControlElement,H:\BIMCompNet\Theater\IfcFlowInstrument\12_IfcFlowInstrument_5
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_134
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_325
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_71
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowStorageDevice\8_IfcFlowStorageDevice_58
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_343
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_78
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_188
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_39
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_6
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_80
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_5620
IfcLightFixture,H:\BIMCompNet\Metro\IfcLightFixture\6_IfcLightFixture_37
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_142
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_61
IfcLightFixture,H:\BIMCompNet\School\IfcLightFixture\11_IfcLightFixture_32
IfcEnergyConversionDevice,H:\BIMCompNet\School\IfcCoil\11_IfcCoil_2
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_99
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_219
IfcBuildingElementProxy,H:\BIMCompNet\Theater\IfcBuildingElementProxy\12_IfcBuildingElementProxy_1
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_988
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_153
IfcSanitaryTerminal,H:\BIMCompNet\Metro\IfcSanitaryTerminal\6_IfcSanitaryTerminal_23
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_2057
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_3871
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_29
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_45
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_52
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_124
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_33627
IfcFlowStorageDevice,H:\BIMCompNet\Metro\IfcTank\6_IfcTank_11
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_54
IfcStair,H:\BIMCompNet\Museum\IfcStair\7_IfcStair_28
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_1
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_474
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_5072
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_163
IfcFurnishingElement,H:\BIMCompNet\OfficeBuilding\IfcFurniture\8_IfcFurniture_41
IfcSanitaryTerminal,H:\BIMCompNet\PublicBuilding\IfcSanitaryTerminal\9_IfcSanitaryTerminal_33
IfcPile,H:\BIMCompNet\Hospital\IfcPile\2_IfcPile_63
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_488
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_22
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4227
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_142
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_273
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_168
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_16
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_159
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_1255
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_2
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_792
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_91
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_269
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_841
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_11047
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_437
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_28
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_645
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_101
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_61
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_196
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_17366
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_59
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_677
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_51
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_712
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_700
IfcSanitaryTerminal,H:\BIMCompNet\Hospital\IfcSanitaryTerminal\2_IfcSanitaryTerminal_18
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_17432
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_32
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_670
IfcDamper,H:\BIMCompNet\School\IfcDamper\11_IfcDamper_183
IfcAirTerminal,H:\BIMCompNet\Hotels\IfcAirTerminal\3_IfcAirTerminal_1
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_9703
IfcPile,H:\BIMCompNet\ResidentialBuilding\IfcPile\10_IfcPile_0
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_4104
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1592
IfcRoof,H:\BIMCompNet\Theater\IfcRoof\12_IfcRoof_11
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcTank\8_IfcTank_8
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_17
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_18713
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_3
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_89
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_120
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_1161
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_166
IfcLightFixture,H:\BIMCompNet\EquipmentRoom\IfcLightFixture\0_IfcLightFixture_22
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_82
IfcStair,H:\BIMCompNet\Theater\IfcStair\12_IfcStair_156
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_278
IfcFurnishingElement,H:\BIMCompNet\ResidentialBuilding\IfcFurniture\10_IfcFurniture_6
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_2101
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_60
IfcFlowTreatmentDevice,H:\BIMCompNet\Malls\IfcInterceptor\5_IfcInterceptor_6
IfcWindow,H:\BIMCompNet\Hotels\IfcWindow\3_IfcWindow_41
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_2392
IfcCovering,H:\BIMCompNet\Theater\IfcCovering\12_IfcCovering_246
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_143
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_222
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_57
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_4486
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_188
IfcBeam,H:\BIMCompNet\Metro\IfcBeam\6_IfcBeam_1361
IfcDuctFitting,H:\BIMCompNet\Theater\IfcDuctFitting\12_IfcDuctFitting_607
IfcPile,H:\BIMCompNet\ResidentialBuilding\IfcPile\10_IfcPile_2
IfcPipeSegment,H:\BIMCompNet\ResidentialBuilding\IfcPipeSegment\10_IfcPipeSegment_11054
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_24
IfcFurnishingElement,H:\BIMCompNet\Hotels\IfcFurniture\3_IfcFurniture_1
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_3510
IfcSanitaryTerminal,H:\BIMCompNet\Metro\IfcSanitaryTerminal\6_IfcSanitaryTerminal_49
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_4633
IfcEnergyConversionDevice,H:\BIMCompNet\Metro\IfcEnergyConversionDevice\6_IfcEnergyConversionDevice_5
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_4
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_148
IfcFurnishingElement,H:\BIMCompNet\ResidentialBuilding\IfcFurniture\10_IfcFurniture_8
IfcRampFlight,H:\BIMCompNet\FactoryBuilding\IfcRampFlight\1_IfcRampFlight_4
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_4944
IfcFooting,H:\BIMCompNet\Malls\IfcFooting\5_IfcFooting_26
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_4631
IfcStair,H:\BIMCompNet\Villa\IfcStair\13_IfcStair_69
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_295
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_13
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_168
IfcFilter,H:\BIMCompNet\Metro\IfcFilter\6_IfcFilter_22
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_4409
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_23
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_503
IfcMember,H:\BIMCompNet\Museum\IfcMember\7_IfcMember_24
IfcEnergyConversionDevice,H:\BIMCompNet\School\IfcCoil\11_IfcCoil_14
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_104
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_8363
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_17
IfcFooting,H:\BIMCompNet\Malls\IfcFooting\5_IfcFooting_8
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_14196
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_167
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_760
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_13
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_42
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_358
IfcRoof,H:\BIMCompNet\Villa\IfcRoof\13_IfcRoof_26
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_49
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_17
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_9
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_156
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_660
IfcLightFixture,H:\BIMCompNet\EquipmentRoom\IfcLightFixture\0_IfcLightFixture_6
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_295
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_6353
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_233
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_98177
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_90
IfcFilter,H:\BIMCompNet\Malls\IfcFilter\5_IfcFilter_3
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1208
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_8777
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_3080
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_34998
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_3714
IfcMember,H:\BIMCompNet\Hospital\IfcMember\2_IfcMember_6
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcPump\12_IfcPump_3
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_848
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_2929
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_140
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_95
IfcFilter,H:\BIMCompNet\ResidentialBuilding\IfcFilter\10_IfcFilter_1
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_27251
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_25
IfcFlowTreatmentDevice,H:\BIMCompNet\Metro\IfcFlowTreatmentDevice\6_IfcFlowTreatmentDevice_11
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_7
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_21052
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_8
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_87
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_1498
